0.09817,0.17304,0.27503,0.22036,0.106,0.315,0.56742,0.34206,0.072439,0.1977,0.34991,0.20966
0.093166,0.16234,0.25598,0.20152,0.096116,0.289,0.51239,0.31084,0.067425,0.18803,0.31964,0.19215
0.088402,0.15218,0.23905,0.18369,0.087829,0.26619,0.46535,0.28721,0.062607,0.17805,0.29117,0.17558
0.083431,0.14207,0.22364,0.16699,0.08088,0.24568,0.4258,0.26947,0.057576,0.16685,0.2645,0.15989
0.07802,0.13192,0.20937,0.1518,0.075006,0.22712,0.39298,0.25575,0.05215,0.15422,0.23988,0.14533
0.07225,0.12206,0.19626,0.13873,0.070054,0.21077,0.36634,0.24455,0.046459,0.1408,0.21796,0.13245
0.066494,0.11315,0.1847,0.12846,0.06603,0.19734,0.34582,0.23508,0.040927,0.12784,0.19963,0.12202
0.061304,0.10598,0.17538,0.12152,0.063069,0.18768,0.33167,0.22732,0.036151,0.11686,0.18593,0.11473
0.057228,0.10118,0.16904,0.11815,0.061353,0.18245,0.32426,0.22175,0.032728,0.10917,0.17767,0.11102
0.05465,0.099079,0.16618,0.11822,0.060997,0.18184,0.32355,0.21902,0.031083,0.10553,0.1752,0.11086
0.053674,0.099611,0.16688,0.12116,0.06196,0.18542,0.32891,0.2195,0.03135,0.10593,0.17817,0.11377
0.054116,0.10233,0.17069,0.12611,0.063991,0.19218,0.33891,0.22304,0.033343,0.10966,0.18553,0.11883
0.055561,0.1065,0.17665,0.13203,0.066648,0.20071,0.35149,0.22895,0.036603,0.11544,0.19563,0.12491
0.05747,0.11129,0.18348,0.13784,0.069362,0.2094,0.36429,0.23605,0.040503,0.12179,0.20657,0.13089
0.05929,0.11582,0.18984,0.14259,0.071556,0.21675,0.37503,0.24296,0.044371,0.12725,0.21645,0.13583
0.060541,0.11935,0.19452,0.14554,0.072753,0.22154,0.38193,0.24835,0.047598,0.13073,0.22371,0.13912
0.060876,0.1213,0.19662,0.14627,0.072667,0.22301,0.38389,0.25116,0.049717,0.13161,0.22733,0.1405
0.060118,0.1213,0.1957,0.14464,0.071239,0.22088,0.38057,0.25074,0.050455,0.12978,0.22687,0.13999
0.058272,0.11922,0.19167,0.14076,0.068623,0.21535,0.37226,0.24686,0.04975,0.12563,0.22245,0.13782
0.055516,0.11517,0.18481,0.13492,0.065126,0.20698,0.35969,0.23965,0.047757,0.11983,0.2146,0.13427
0.052165,0.10948,0.17565,0.12749,0.061134,0.19657,0.34379,0.22947,0.044816,0.11319,0.20412,0.12964
0.048605,0.10264,0.16485,0.11889,0.057032,0.18496,0.32549,0.21684,0.041392,0.10648,0.19186,0.12412
0.04522,0.095232,0.15313,0.10952,0.053144,0.1729,0.30558,0.20228,0.037985,0.10024,0.17865,0.11786
0.042305,0.087819,0.14117,0.099763,0.049692,0.16091,0.28476,0.18631,0.03502,0.094715,0.16517,0.11095
0.040014,0.080841,0.12956,0.089983,0.046774,0.14925,0.26358,0.16947,0.032752,0.089868,0.15191,0.1035
0.038326,0.074541,0.11875,0.080539,0.044364,0.13796,0.24258,0.15232,0.031213,0.085418,0.13923,0.095629
0.037066,0.068951,0.10902,0.07177,0.042328,0.12701,0.2223,0.13554,0.030217,0.080983,0.12733,0.087477
0.035946,0.063931,0.10047,0.063976,0.040455,0.11636,0.20328,0.11988,0.029428,0.076219,0.1163,0.079215
0.034644,0.059262,0.093074,0.057388,0.038503,0.1061,0.186,0.10609,0.028459,0.070943,0.1062,0.071005
0.032881,0.05473,0.086604,0.05211,0.036252,0.096392,0.17077,0.094782,0.026985,0.065179,0.096971,0.06298
0.030485,0.050183,0.080691,0.048067,0.033543,0.087385,0.15753,0.086177,0.024821,0.059133,0.088467,0.055209
0.027421,0.045514,0.074798,0.044955,0.030298,0.079043,0.14572,0.079971,0.021966,0.053081,0.08037,0.047669
0.023777,0.040612,0.068263,0.042219,0.026519,0.071003,0.13417,0.075252,0.018581,0.047228,0.072166,0.040233
0.01973,0.03531,0.060403,0.039116,0.022263,0.062564,0.12129,0.070601,0.014934,0.041584,0.06319,0.032711
0.015485,0.029402,0.050697,0.034862,0.017634,0.052876,0.10541,0.064395,0.011315,0.035927,0.052789,0.02496
0.011258,0.022763,0.039057,0.028893,0.012798,0.041342,0.085419,0.055277,0.0079703,0.029877,0.040639,0.017048
0.0072801,0.015555,0.026126,0.021174,0.0080313,0.028149,0.061531,0.042733,0.0050581,0.023118,0.027147,0.0094482
0.0038431,0.0084369,0.0135,0.012494,0.0038013,0.01475,0.035976,0.027627,0.0026759,0.015687,0.013815,0.0031909
0.0013529,0.0026923,0.0037635,0.0046144,0.00082088,0.0040819,0.013317,0.012515,0.00093284,0.008261,0.003401,-0.00011395
0.00035131,0.00015863,0.0002259,0.0001697,5.1996e-05,0.00035267,0.00018695,0.0015813,5.1333e-05,0.0023153,-0.00028548,0.0015628
0.0014817,0.0029313,0.0063395,0.0022765,0.0026122,0.0083269,0.004335,0.00010079,0.0004487,4.3958e-05,0.0069933,0.010311
0.0053892,0.012879,0.024898,0.013865,0.0095805,0.032223,0.033048,0.01345,0.0027495,0.0040048,0.028965,0.027794
0.012577,0.031098,0.057226,0.036896,0.021734,0.074481,0.091308,0.04586,0.0077004,0.016535,0.067831,0.054757
0.023263,0.057487,0.10262,0.071683,0.039282,0.13477,0.1802,0.099213,0.015993,0.039085,0.12349,0.090687
0.03728,0.090586,0.15827,0.11654,0.06168,0.20955,0.29605,0.17222,0.028044,0.071659,0.19324,0.13373
0.054051,0.12777,0.21964,0.16787,0.087592,0.29245,0.43055,0.26025,0.04379,0.11256,0.27213,0.18093
0.072643,0.1657,0.2813,0.22075,0.11503,0.37529,0.57202,0.35587,0.062576,0.15854,0.35382,0.22868
0.091863,0.20101,0.33789,0.26986,0.14166,0.44967,0.70747,0.45008,0.083159,0.20533,0.4317,0.27333
0.11037,0.23082,0.38497,0.31045,0.16515,0.50856,0.82489,0.5338,0.10384,0.24839,0.49997,0.31174
0.1268,0.25323,0.41952,0.33924,0.18356,0.54753,0.91529,0.59947,0.12271,0.28372,0.55444,0.3416
0.13988,0.2674,0.44022,0.35488,0.19562,0.56536,0.97384,0.64215,0.13793,0.30856,0.59277,0.36167
0.14853,0.2735,0.44729,0.35794,0.20081,0.56381,1,0.66017,0.148,0.3217,0.61438,0.37165
0.15204,0.27241,0.44221,0.35051,0.19935,0.54679,0.99677,0.65498,0.15206,0.32349,0.62008,0.37204
0.15014,0.26542,0.42731,0.33551,0.1921,0.51916,0.96934,0.63053,0.14998,0.31561,0.61151,0.36391
0.14307,0.25395,0.40527,0.31592,0.18027,0.48556,0.92363,0.59223,0.1424,0.3005,0.59077,0.34869
0.13161,0.23928,0.37874,0.29419,0.16529,0.44953,0.86523,0.54583,0.13063,0.28086,0.56013,0.32801
0.11697,0.22258,0.35,0.272,0.1486,0.41323,0.79881,0.49652,0.11637,0.25917,0.52183,0.30357
0.10064,0.20482,0.32084,0.25017,0.13152,0.37761,0.72811,0.44821,0.10141,0.23735,0.47817,0.27707
0.084159,0.18683,0.29248,0.22901,0.11518,0.34289,0.65617,0.40341,0.087318,0.21666,0.43148,0.25012
0.068907,0.16938,0.26572,0.20855,0.10047,0.3092,0.58576,0.36324,0.075178,0.1977,0.38414,0.22416
0.0559,0.15311,0.24104,0.18894,0.087972,0.27698,0.51958,0.32787,0.065466,0.18053,0.33857,0.20038
0.045702,0.13856,0.2188,0.17053,0.077973,0.24711,0.46021,0.29696,0.058091,0.16496,0.29697,0.17959
0.038426,0.12609,0.19935,0.15393,0.070476,0.22076,0.40984,0.2701,0.052549,0.15071,0.26119,0.16219
0.033834,0.11586,0.18305,0.13982,0.06523,0.19909,0.36996,0.24714,0.048161,0.1376,0.23243,0.14823
0.031478,0.10787,0.17023,0.12882,0.061806,0.18288,0.34111,0.22823,0.044306,0.12568,0.21121,0.13748
0.030862,0.10196,0.16113,0.12126,0.059698,0.17235,0.32285,0.2138,0.040611,0.11524,0.19734,0.12966
0.031545,0.09797,0.15578,0.11712,0.058424,0.16712,0.31396,0.20429,0.037035,0.10676,0.19008,0.12447
0.033201,0.095727,0.15397,0.11602,0.057622,0.1664,0.31269,0.19997,0.033848,0.10075,0.18835,0.12177
0.035612,0.095102,0.15522,0.11729,0.057111,0.16918,0.31717,0.20071,0.031512,0.097657,0.19095,0.12145
0.038616,0.095951,0.15883,0.12012,0.056893,0.17445,0.32563,0.20589,0.030486,0.097661,0.19668,0.12337
0.042047,0.098042,0.16395,0.1237,0.057101,0.18126,0.3365,0.21442,0.031034,0.1006,0.20441,0.12726
0.04568,0.10099,0.16966,0.12734,0.057901,0.18885,0.34844,0.22493,0.033081,0.10588,0.21309,0.13258
0.049211,0.10426,0.17508,0.13054,0.059382,0.19649,0.36021,0.23586,0.036181,0.11257,0.22169,0.13858
0.052265,0.10718,0.17941,0.13294,0.061466,0.20351,0.37063,0.24569,0.039607,0.11942,0.22921,0.14435
0.054448,0.10908,0.182,0.13436,0.063871,0.20924,0.37855,0.25312,0.042537,0.12515,0.23471,0.14899
0.055401,0.10943,0.18237,0.13466,0.066142,0.21302,0.38291,0.25711,0.044275,0.1286,0.2374,0.15177
0.054873,0.10791,0.18025,0.13375,0.067747,0.21425,0.3828,0.25697,0.044418,0.12893,0.23674,0.15221
0.052769,0.10448,0.17558,0.13151,0.068184,0.21242,0.37759,0.25235,0.042935,0.12579,0.23246,0.15009
0.049177,0.099342,0.16849,0.12782,0.067102,0.20718,0.36696,0.24326,0.040115,0.1193,0.22461,0.14547
0.044356,0.092838,0.1593,0.12258,0.064364,0.19837,0.35101,0.23,0.036446,0.11001,0.21349,0.13856
0.038701,0.085392,0.14845,0.1158,0.060068,0.18606,0.33021,0.21325,0.032447,0.098778,0.19958,0.1297
0.032685,0.077429,0.13652,0.10761,0.054519,0.17059,0.30541,0.19394,0.028531,0.086597,0.18343,0.11929
0.026799,0.069339,0.12412,0.098364,0.048172,0.15263,0.27788,0.1733,0.024923,0.074468,0.16572,0.10783
0.02149,0.061475,0.11194,0.088607,0.041574,0.13319,0.24918,0.15272,0.02166,0.063275,0.14721,0.095917
0.017116,0.054152,0.10061,0.079015,0.035296,0.11354,0.22113,0.1336,0.018651,0.053708,0.12881,0.08426
0.013909,0.047652,0.090678,0.070282,0.029879,0.095116,0.19554,0.11713,0.015768,0.046206,0.11155,0.073606
0.011953,0.042204,0.082499,0.062967,0.025768,0.079295,0.17399,0.10409,0.01294,0.04092,0.09647,0.064636
0.011185,0.037952,0.07613,0.057349,0.023243,0.067116,0.15749,0.094661,0.010206,0.037694,0.084413,0.057818
0.011398,0.034911,0.071273,0.053322,0.022344,0.05904,0.14621,0.088346,0.0077093,0.036076,0.075819,0.053253
0.012262,0.032915,0.067273,0.050372,0.022807,0.054774,0.13932,0.084018,0.0056427,0.035374,0.070509,0.050587
0.013358,0.031592,0.063198,0.047654,0.024041,0.05324,0.13502,0.080115,0.0041498,0.034742,0.067604,0.049014
0.014209,0.030371,0.058032,0.044176,0.025188,0.052731,0.13079,0.074959,0.0032387,0.033315,0.065595,0.047398
0.01435,0.028558,0.050925,0.039058,0.025278,0.051261,0.12385,0.067142,0.0027413,0.030361,0.062618,0.04452
0.013399,0.025492,0.041493,0.031839,0.023483,0.047058,0.11182,0.055924,0.0023534,0.025464,0.056912,0.039405
0.011171,0.02078,0.030073,0.022757,0.019422,0.039135,0.093419,0.041583,0.0017587,0.018715,0.047406,0.031681
0.0077837,0.014553,0.01788,0.012928,0.013425,0.027799,0.069208,0.025628,0.00080209,0.010877,0.034293,0.021877
0.0037493,0.0076854,0.0069826,0.0043482,0.0066598,0.014958,0.042008,0.010814,-0.00034764,0.0034618,0.019434,0.011572
-9.8205e-06,0.0018505,7.7052e-05,-0.00033077,0.0010458,0.0040864,0.017002,0.00088807,-0.0011178,-0.0013469,0.0064089,0.0032994
-0.0022478,-0.00064182,6.2952e-05,0.0017566,-0.0010776,-0.00023034,0.0012683,6.4743e-05,-0.00058745,-0.00098995,9.5588e-05,0.00019239
-0.0016002,0.0027564,0.0095027,0.013076,0.0025558,0.0068589,0.0027364,0.012285,0.0023572,0.0070406,0.0057719,0.0053844
0.0031634,0.014217,0.030081,0.035066,0.013523,0.029384,0.028664,0.040395,0.0086777,0.024538,0.027906,0.021281
0.012789,0.034883,0.062194,0.067674,0.032196,0.069471,0.083929,0.085433,0.018834,0.051972,0.068921,0.048876
0.027261,0.064407,0.10478,0.1092,0.057546,0.12655,0.16954,0.14622,0.032622,0.08823,0.12829,0.087322
0.045738,0.10079,0.15538,0.15653,0.087263,0.19709,0.28181,0.21937,0.049138,0.13063,0.20224,0.13389
0.066643,0.14064,0.2105,0.20564,0.11821,0.27499,0.41247,0.2997,0.066933,0.17533,0.2843,0.18438
0.087922,0.17981,0.266,0.25234,0.14707,0.35259,0.54983,0.38103,0.084306,0.21798,0.3664,0.23384
0.10744,0.21425,0.31765,0.2929,0.17103,0.42202,0.68068,0.45692,0.099654,0.25459,0.44041,0.27753
